EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,
5648863,FORSYTH CO.,CLEMMONS,5/7/1998,1730,Tornado,3,F3,0,5,50000000,0,NC,EST, ,2078858,C,67,RAH,0,0,NWS STORM SURVEY, ,2,0.5, , , , ,CLEMMONS,5/7/1998,1735,36.02,-80.38,36.02,-80.38,"A large tornado  tore through the Waterford Subdivision of Clemmons in southwest Forsyth county. The initial  touchdown was at 630 pm local time. Several homes were completely destroyed, several hundred sustained major roof, wall, and window damage. Tree damage was extensive with debris scattered for miles.",,467,,,,,,,,,,,,,
5646824,GREENWOOD CO.,HODGES,5/7/1998,1742,Tornado, ,F1,0,0,75000,0,SC,EST, ,1060702,C,47,GSP,0,0, , ,10,100,3,W,2,SE,HODGES,5/7/1998,1800,34.28,-82.3,34.27,-82.23,"A weak tornado touched down near the Abbeville county line and moved east-southeast damaging some buildings, lifting a pick-up truck off the ground and lodging it in a tree, and killing goats and pigs. Hundreds of trees were downed in the Creekside subdivision.","Supercell thunderstorms developed rapidly in a highly sheared and unstable environment in east Tennessee and north Georgia during the late afternoon and tracked east-southeast. One long-lived supercell crossed into Oconee county around 5 pm EDT and tracked southeast through Anderson, Abbeville and Greenwood counties. Two weak tornadoes touched down briefly in Oconee county. The same storm produced a weak tornado in Abbeville and Greenwood counties as well. This supercell also produced hail up to baseball size and actually clipped extreme southern Greenville county and western Laurens with quarter to golf ball size hail. Rear flank downdraft winds blew down trees and power lines in Anderson county. Laurens county also had trees and power lines blown down from the forward flank downdraft. Heavy rain from the severe thunderstorm caused several streets and roads in and around the city of Anderson to be flooded for a couple hours. Another supercell made its way into Oconee county later in the evening and produced nickel size hail near Chickasaw Point before weakening.",468,,,,,,,,,,,,,
5646543,LINCOLN CO.,VALE,5/7/1998,1749,Tornado, ,F2,0,0,212000,0,NC,EST, ,2077306,C,109,GSP,0,0, , ,2,440,1,NW,1,N,VALE,5/7/1998,1753,35.55,-81.42,35.55,-81.4,"The same supercell that produced the tornado in McDowell county spawned a strong tornado in the Vale and Cat Square area. Four homes were destroyed, 50 homes were damaged, a church roof was partially blown off and numerous trees were downed.","Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",469,,,,,,,,,,,,,
5647541,SEWARD CO.,LIBERAL,5/7/1998,1804,Tornado, ,F0,0,0,0,0,KS,CST, ,2077212,C,175,DDC,0,0, , ,0.4,50,6,WNW,6,WNW,LIBERAL,5/7/1998,1807,37.07,-101.03,37.07,-101.03,Reported by a pilot.,,470,,,,,,,,,,,,,
5648981,DAVIDSON CO.,WALLBURG,5/7/1998,1810,Tornado, ,F1,0,0,50000,0,NC,EST, ,2078876,C,57,RAH,0,0,EMERGENCY MANAGER, ,0.1,100, , , , ,WALLBURG,5/7/1998,1810,36.02,-80.13,36.02,-80.13,Many trees were blown on homes. Around 15 homes sustained serious damage. A  service station lost most of its roof.,,471,,,,,,,,,,,,,
5639362,EDGEFIELD CO.,EDGEFIELD,5/7/1998,1815,Tornado, ,F3,0,0,300000,0,SC,EST, ,2074886,C,37,CAE,0,0, , ,5,880,10,NW,6,NNW,EDGEFIELD,5/7/1998,1830,33.88,-82.03,33.87,-81.95,An F3 tornado touched down near SC highway 61 and moved east to SC highway 36 taking down numerous trees and causing major and minor damage to several homes.,,472,,,,,,,,,,,,,
5648864,GUILFORD CO.,GREENSBORO ARPT,5/7/1998,1820,Tornado, ,F1,0,0,100000,0,NC,EST, ,2078859,C,81,RAH,0,0,NWS STORM SURVEY, ,1.5,0.1,1,SE,1,SE,GREENSBORO ARPT,5/7/1998,1820,36.08,-79.93,36.08,-79.93,A  tornado touched down approximately 1 mile southeast of the Piedmont-Triad International Airport near Greensboro. The first damage occurred just south of West Friendly Avenue. The tornado moved to the southeast and lifted at Jamestown Road approximately 1.5 miles from its initial touchdown. Damage was rated at F1 initially and F0 at the point it rose back into the thunderstorm. This tornado was produced by the same parent storm that produced the Clemmons tornado less than an hour before this one.,,473,,,,,,,,,,,,,
5646546,LINCOLN CO.,DENVER,5/7/1998,1825,Tornado, ,F0,0,0,20000,0,NC,EST, ,2077306,C,109,GSP,0,0, , ,5,50, , ,5,ESE,DENVER,5/7/1998,1845,35.53,-81.03,35.5,-80.95,A weak tornado developed once again from the same supercell that produced the tornado earlier near Vale. The tornado tracked east-southeast from Denver and became a waterspout as it crossed Lake Norman and moved into Mecklenburg county. Trees and power lines were downed with some falling on homes.,"Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",474,,,,,,,,,,,,,
5639178,LINCOLN CO.,LINCOLNTON,5/7/1998,1833,Tornado, ,F1,0,0,50000,0,GA,EST, ,2074885,C,181,CAE,0,0, , ,0.5,100,2,W,2,WSW,LINCOLNTON,5/7/1998,1835,33.78,-82.52,33.78,-82.5,"An F1 tornado destroyed two chicken sheds, tore a roof off a home, and turned a home 90 degrees and moved it off its foundation.",,475,,,,,,,,,,,,,
5646336,PITTSYLVANIA CO.,BLAIRS,5/7/1998,1840,Tornado, ,F1,0,2,150000,0,VA,EST, ,1060790,C,143,RNK,0,0, , ,0.3,50,3,W,3,W,BLAIRS,5/7/1998,1840,36.68,-79.43,36.68,-79.43,,"Thunderstorms during the evening hours on the 7th produced a tornado, flash flooding, damaging lightning, and hail up to quarter size.

A tornado touched down two and a half miles west of Blairs. The tornado ripped the roof off a house,  damaged 25 other homes and a garage, broke off tree limbs, and  toppled trees. Two people were slightly injured by the tornado.  

Flash flooding two miles north of Danville resulted in the closing of several roads and the evacuation of 50 people from a mobile home park. Falls Creek left its banks about four miles southwest of Axton. 

In the southern portion of Pittsylvania County, flash flooding resulted in several roads being closed and a bridge being washed out. A few of the flooded roads were damaged.

A lightning strike slightly damaged a house in Bassett.",476,,,,,,,,,,,,,
